,Director Name,Title,Budget,Box Office,Rating,Number of Ratings,Genre,Date of Release,Production House,Runtime,MPAA Rating
218,Steven Spielberg,A.I. Artificial Intelligence,100000000.0,235926552.0,7.041,5731.0,Drama,2001-06-29,Amblin Entertainment,146.0,PG-13
219,Steven Spielberg,Catch Me If You Can,52000000.0,352114312.0,7.971,14452.0,Drama,2002-12-16,Parkes/MacDonald Productions,141.0,
220,Steven Spielberg,The Color Purple,15000000.0,146292000.0,7.747,1549.0,Drama,1985-12-18,Amblin Entertainment,154.0,
221,Steven Spielberg,Hook,70000000.0,300855000.0,6.826,4953.0,Adventure,1991-04-10,Amblin Entertainment,142.0,
222,Steven Spielberg,Saving Private Ryan,70000000.0,481840909.0,8.209,14724.0,Drama,1998-07-24,Paramount,169.0,R
223,Steven Spielberg,Close Encounters of the Third Kind,20000000.0,306889114.0,7.36,3855.0,Science Fiction,1977-11-18,Julia Phillips and Michael Phillips Productions,135.0,PG
224,Steven Spielberg,Duel,450000.0,0.0,7.425,1676.0,Action,1971-11-13,Universal Television,89.0,PG
225,Steven Spielberg,Empire of the Sun,35000000.0,66700000.0,7.513,1747.0,Drama,1987-12-09,Amblin Entertainment,153.0,
226,Steven Spielberg,The Sugarland Express,3000000.0,12800000.0,6.561,336.0,Crime,1974-04-05,Universal Pictures,110.0,
227,Steven Spielberg,Always,31000000.0,74134790.0,6.288,528.0,Romance,1989-12-22,Amblin Entertainment,122.0,PG
228,Steven Spielberg,1941,35000000.0,94900000.0,5.855,545.0,Comedy,1979-12-14,Columbia Pictures,118.0,PG
229,Steven Spielberg,Amistad,36000000.0,44229441.0,7.007,1186.0,Drama,1997-12-10,DreamWorks Pictures,155.0,
230,Steven Spielberg,Twilight Zone: The Movie,10000000.0,29450919.0,6.441,645.0,Horror,1983-06-24,Warner Bros. Pictures,101.0,PG
231,Steven Spielberg,The Adventures of Tintin,130000000.0,373993951.0,6.888,5046.0,Adventure,2011-10-24,Paramount,107.0,PG
232,Steven Spielberg,Lincoln,65000000.0,275293450.0,6.865,3525.0,History,2012-11-09,DreamWorks Pictures,149.0,PG-13
233,Steven Spielberg,War Horse,66000000.0,177584879.0,7.304,3169.0,War,2011-12-25,Touchstone Pictures,146.0,
234,Steven Spielberg,Something Evil,0.0,0.0,5.4,39.0,TV Movie,1972-01-21,Belford Productions,73.0,
235,Steven Spielberg,Amblin',15000.0,0.0,6.288,40.0,Drama,1968-12-18,Sigma III Corp,26.0,R
236,Steven Spielberg,Savage,0.0,0.0,6.2,5.0,Drama,1973-03-31,,73.0,
237,Steven Spielberg,The BFG,140000000.0,195243411.0,6.254,3149.0,Adventure,2016-06-01,Walt Disney Pictures,117.0,PG
238,Steven Spielberg,Bridge of Spies,40000000.0,165478348.0,7.223,6440.0,Thriller,2015-10-15,TSG Entertainment,141.0,PG-13
239,Steven Spielberg,Ready Player One,175000000.0,607274134.0,7.605,14485.0,Adventure,2018-03-28,Amblin Entertainment,140.0,PG-13
240,Steven Spielberg,Night Gallery,0.0,0.0,7.4,14.0,TV Movie,1969-11-08,Universal Television,98.0,NR
241,Steven Spielberg,The Post,50000000.0,179769467.0,6.997,4283.0,Drama,2017-12-22,20th Century Fox,116.0,
242,Steven Spielberg,West Side Story,100000000.0,74530532.0,7.04,1349.0,Drama,2021-12-08,Amblin Entertainment,157.0,
243,Steven Spielberg,Amazing Stories,0.0,0.0,6.8,18.0,TV Movie,1986-07-10,Amblin Entertainment,111.0,NULL
244,Steven Spielberg,The Unfinished Journey,0.0,0.0,7.0,1.0,Documentary,1999-12-31,,21.0,
245,Steven Spielberg,The Fabelmans,40000000.0,45598614.0,7.715,1800.0,Drama,2022-11-11,Amblin Entertainment,151.0,
246,Steven Spielberg,Bullitt,0.0,0.0,0.0,0.0,Thriller,,Warner Bros. Pictures,0.0,NULL
247,Steven Spielberg,LA 2017,0.0,0.0,0.0,0.0,Adventure,1971-01-15,Universal Television,74.0,
248,Billy Wilder,Some Like It Hot,2883848.0,25000000.0,8.1,3170.0,Comedy,1959-03-19,The Mirisch Company,122.0,NR
249,Billy Wilder,The Apartment,3000000.0,25000000.0,8.224,2033.0,Comedy,1960-06-21,The Mirisch Company,125.0,
250,Billy Wilder,"One, Two, Three",3000000.0,4000000.0,7.556,332.0,Comedy,1961-12-15,The Mirisch Company,115.0,NR
251,Billy Wilder,Sunset Boulevard,1752000.0,5000000.0,8.336,2336.0,Drama,1950-08-10,Paramount,110.0,
252,Billy Wilder,Double Indemnity,927262.0,2500000.0,8.124,1623.0,Crime,1944-06-14,Paramount,107.0,
253,Billy Wilder,The Front Page,4000000.0,0.0,7.282,308.0,Comedy,1974-11-01,Universal Pictures,105.0,
254,Billy Wilder,The Fortune Cookie,0.0,0.0,7.2,274.0,Comedy,1966-10-19,Phalanx Productions,125.0,NR
255,Billy Wilder,Irma la Douce,5000000.0,25200000.0,7.447,360.0,Comedy,1963-06-05,Phalanx Productions,147.0,
256,Billy Wilder,The Seven Year Itch,1800000.0,12000000.0,7.082,812.0,Comedy,1955-06-03,Charles K. Feldman Group,104.0,
257,Billy Wilder,The Private Life of Sherlock Holmes,10000000.0,1500000.0,6.841,251.0,Adventure,1970-10-29,Sir Nigel Films,125.0,PG-13
258,Billy Wilder,Sabrina,2239000.0,10000000.0,7.52,1127.0,Comedy,1954-09-10,Paramount,113.0,
259,Billy Wilder,Ace in the Hole,1821052.0,1300000.0,7.864,590.0,Drama,1951-06-29,Paramount,111.0,NR
260,Billy Wilder,Avanti!,2750000.0,0.0,7.027,201.0,Comedy,1972-12-17,The Mirisch Company,144.0,R
261,Billy Wilder,Buddy Buddy,0.0,0.0,6.3,85.0,Comedy,1981-04-02,Metro-Goldwyn-Mayer,96.0,R
262,Billy Wilder,The Lost Weekend,1250000.0,11000000.0,7.7,519.0,Drama,1945-11-29,Paramount,101.0,NR
263,Billy Wilder,Five Graves to Cairo,855000.0,1200000.0,6.944,107.0,Thriller,1943-05-26,Paramount,96.0,NR
264,Billy Wilder,Witness for the Prosecution,3000000.0,9000000.0,8.216,1222.0,Drama,1957-12-17,Edward Small Productions,116.0,NR
265,Billy Wilder,A Foreign Affair,1500000.0,0.0,7.035,129.0,Comedy,1948-08-20,Paramount,116.0,NR
266,Billy Wilder,The Emperor Waltz,0.0,0.0,5.87,23.0,Romance,1948-07-02,Paramount,106.0,NR
267,Billy Wilder,The Major and the Minor,2500000.0,0.0,6.95,120.0,Comedy,1942-09-16,Paramount,100.0,NR
268,Billy Wilder,Love in the Afternoon,2100000.0,2000000.0,7.013,280.0,Comedy,1957-05-29,Billy Wilder Productions,130.0,NR
269,Billy Wilder,The Spirit of St. Louis,0.0,0.0,6.669,118.0,Adventure,1957-04-01,Warner Bros. Pictures,135.0,NR
270,Billy Wilder,Bad Seed,0.0,0.0,5.76,25.0,Comedy,1934-07-05,Compagnie Nouvelle Commerciale,77.0,NULL
271,Billy Wilder,"Kiss Me, Stupid",3500000.0,0.0,7.156,170.0,Comedy,1964-12-22,Phalanx Productions,125.0,
272,Billy Wilder,Fedora,6727000.0,0.0,6.743,111.0,Drama,1978-06-29,SFP,114.0,PG
273,Billy Wilder,Stalag 17,1661530.0,0.0,7.708,534.0,Comedy,1953-05-29,Paramount,120.0,NR
274,Billy Wilder,Death Mills,0.0,0.0,6.545,11.0,War,1945-07-10,U.S. Army Signal Corps,22.0,
275,Christopher Nolan,Dunkirk,150000000.0,527000000.0,7.455,15512.0,War,2017-07-19,Warner Bros. Pictures,107.0,PG-13
276,Christopher Nolan,Tenet,205000000.0,365304105.0,7.191,8791.0,Action,2020-08-22,Warner Bros. Pictures,150.0,PG-13
277,Christopher Nolan,Interstellar,165000000.0,701729206.0,8.419,32723.0,Adventure,2014-11-05,Legendary Pictures,169.0,PG-13
278,Christopher Nolan,Inception,160000000.0,825532764.0,8.365,34625.0,Action,2010-07-15,Legendary Pictures,148.0,PG-13
279,Christopher Nolan,Quay,0.0,0.0,6.075,53.0,Documentary,2015-08-19,Syncopy,8.0,
280,Christopher Nolan,The Dark Knight,185000000.0,1004558444.0,8.511,30764.0,Drama,2008-07-16,DC Comics,152.0,PG-13
281,Christopher Nolan,Cinema 16: European Short Films (U.S. Edition),0.0,0.0,6.0,1.0,Drama,2007-09-25,,218.0,
282,Christopher Nolan,Batman Begins,150000000.0,374218673.0,7.701,19643.0,Action,2005-06-10,Warner Bros. Pictures,140.0,PG-13
283,Christopher Nolan,The Prestige,40000000.0,109676311.0,8.204,14778.0,Drama,2006-10-19,Warner Bros. Pictures,130.0,PG-13
284,Christopher Nolan,Insomnia,46000000.0,113714830.0,6.934,4330.0,Thriller,2002-05-24,Warner Bros. Pictures,118.0,
285,Christopher Nolan,Memento,9000000.0,39723096.0,8.188,13798.0,Mystery,2000-10-11,Summit Entertainment,113.0,
286,Christopher Nolan,Following,6000.0,48482.0,7.151,1416.0,Drama,1999-04-02,Next Wave Films,69.0,
287,Christopher Nolan,Doodlebug,0.0,0.0,6.522,424.0,Mystery,1997-01-01,,3.0,NULL
288,Christopher Nolan,Larceny,316.0,0.0,5.7,7.0,Drama,1996-07-14,UCL Film Society,8.0,
289,Christopher Nolan,The Dark Knight Rises,250000000.0,1081041287.0,7.777,21413.0,Action,2012-07-17,Syncopy,165.0,PG-13
290,Christopher Nolan,Tarantella,0.0,0.0,5.104,24.0,Horror,1990-09-12,WTTW/Chicago,5.0,NR
291,Christopher Nolan,Oppenheimer,100000000.0,942806065.0,8.251,3932.0,Drama,2023-07-19,Syncopy,181.0,R
292,Christopher Nolan,Cinema16: British Short Films,0.0,0.0,4.6,5.0,,2003-05-05,,203.0,NULL
293,Stanley Kubrick,A Clockwork Orange,2200000.0,26589000.0,8.211,12003.0,Science Fiction,1971-12-19,Warner Bros. Pictures,137.0,R
294,Stanley Kubrick,The Killing,320000.0,0.0,7.671,1360.0,Crime,1956-06-06,United Artists,85.0,NR
295,Stanley Kubrick,Eyes Wide Shut,65000000.0,162100000.0,7.472,5592.0,Drama,1999-07-16,Stanley Kubrick Productions,159.0,R
296,Stanley Kubrick,Full Metal Jacket,30000000.0,46357676.0,8.136,9717.0,Drama,1987-06-26,Natant,117.0,
297,Stanley Kubrick,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1800000.0,9523464.0,8.129,5139.0,Drama,1964-01-29,Hawk Films,95.0,PG
298,Stanley Kubrick,Spartacus,12000000.0,60000000.0,7.544,1943.0,History,1960-10-13,Bryna Productions,197.0,PG-13
299,Stanley Kubrick,Paths of Glory,935000.0,0.0,8.279,2588.0,Drama,1957-10-25,Bryna Productions,88.0,NR
300,Stanley Kubrick,Killer's Kiss,75000.0,0.0,6.328,486.0,Crime,1955-10-01,Minotaur Productions,68.0,
301,Stanley Kubrick,Fear and Desire,53000.0,0.0,5.438,447.0,Drama,1953-03-31,Stanley Kubrick Productions,62.0,
302,Stanley Kubrick,Barry Lyndon,11000000.0,198992.0,8.005,2551.0,Drama,1975-12-18,Hawk Films,185.0,PG
303,Stanley Kubrick,The Seafarers,0.0,0.0,4.513,79.0,Documentary,1953-10-15,"Seafarers International Union, Atlantic & Gulf Coast District, American Federation of Labor",29.0,
304,Stanley Kubrick,Day of the Fight,3900.0,0.0,5.748,140.0,Documentary,1951-04-26,RKO Radio Pictures,13.0,
305,Stanley Kubrick,Flying Padre,0.0,0.0,5.046,109.0,Documentary,1951-03-23,RKO Radio Pictures,9.0,G
306,Stanley Kubrick,The Shining,19000000.0,44781695.0,8.219,16282.0,Horror,1980-05-23,Hawk Films,144.0,R
307,Stanley Kubrick,2001: A Space Odyssey,12000000.0,71923560.0,8.076,10633.0,Science Fiction,1968-04-02,Stanley Kubrick Productions,149.0,G
308,Stanley Kubrick,Lolita,2000000.0,9250000.0,7.3,1860.0,Drama,1962-06-13,Seven Arts Productions,154.0,NR
309,Martin Scorsese,Mean Streets,500000.0,3000000.0,7.098,1891.0,Drama,1973-10-14,Scorsese Productions,111.0,
310,Martin Scorsese,The Audition,0.0,0.0,6.1,122.0,Comedy,2015-10-03,Melco-Crown Entertainment (MCE),16.0,NULL
311,Martin Scorsese,Casino,50000000.0,116112375.0,8.008,5279.0,Crime,1995-11-22,Universal Pictures,179.0,
312,Martin Scorsese,GoodFellas,25000000.0,46835000.0,8.465,11805.0,Drama,1990-09-12,Winkler Films,145.0,R
313,Martin Scorsese,The Departed,90000000.0,291465000.0,8.168,13863.0,Drama,2006-10-04,Vertigo Entertainment,151.0,R
314,Martin Scorsese,Cape Fear,35000000.0,182300000.0,7.258,3116.0,Thriller,1991-11-13,Amblin Entertainment,128.0,
315,Martin Scorsese,Raging Bull,18000000.0,23000000.0,8.0,3901.0,Drama,1980-11-14,United Artists,129.0,R
316,Martin Scorsese,The Aviator,110000000.0,213700000.0,7.227,4923.0,Drama,2004-12-17,Miramax,170.0,PG-13
317,Martin Scorsese,The Age of Innocence,34000000.0,32255440.0,6.971,958.0,Drama,1993-09-10,Columbia Pictures,133.0,PG
318,Martin Scorsese,Gangs of New York,100000000.0,193772504.0,7.32,6115.0,Drama,2002-12-14,Miramax,168.0,
319,Martin Scorsese,After Hours,4500000.0,10609321.0,7.464,1279.0,Comedy,1985-08-16,Double Play,97.0,R
320,Martin Scorsese,The Last Temptation of Christ,7000000.0,8400000.0,7.2,935.0,Drama,1988-05-28,Universal Pictures,164.0,R
321,Martin Scorsese,The Key to Reserva,0.0,0.0,7.169,71.0,Thriller,2007-12-14,Ovídeo TV S.A.,10.0,NULL
322,Martin Scorsese,Shutter Island,80000000.0,294800000.0,8.2,22408.0,Drama,2010-02-14,Phoenix Pictures,138.0,
323,Martin Scorsese,Boxcar Bertha,600000.0,0.0,5.9,185.0,Crime,1972-06-14,American International Pictures,88.0,R
324,Martin Scorsese,Shine a Light,0.0,0.0,6.8,148.0,Documentary,2008-04-04,Shangri-La Entertainment,122.0,PG-13
325,Martin Scorsese,The Color of Money,13800000.0,52293982.0,6.844,1206.0,Drama,1986-10-17,Touchstone Pictures,119.0,
326,Martin Scorsese,Bringing Out the Dead,32000000.0,16800000.0,6.6,943.0,Drama,1999-10-22,De Fina-Cappa,121.0,R
327,Martin Scorsese,"New York, New York",14000000.0,16400000.0,6.6,404.0,Drama,1977-06-21,United Artists,163.0,PG
328,Martin Scorsese,American Boy: A Profile of Steven Prince,155000.0,0.0,6.554,37.0,Documentary,1978-09-16,New Empire Films,55.0,NR
329,Martin Scorsese,Kundun,28000000.0,5684789.0,6.863,408.0,Drama,1997-12-25,Touchstone Pictures,134.0,
330,Martin Scorsese,The Last Waltz,0.0,321952.0,7.631,233.0,Documentary,1978-05-01,FM Productions,117.0,PG
331,Martin Scorsese,"It's Not Just You, Murray!",0.0,0.0,5.9,47.0,Comedy,1964-01-13,Tisch School of the Arts (NYU),17.0,
332,Martin Scorsese,Hugo,170000000.0,185770160.0,7.172,6786.0,Adventure,2011-11-22,Paramount,126.0,PG
333,Martin Scorsese,Alice Doesn't Live Here Anymore,1800000.0,21000000.0,7.0,396.0,Drama,1974-12-09,Warner Bros. Pictures,112.0,PG
334,Martin Scorsese,A Letter to Elia,0.0,0.0,6.353,17.0,Documentary,2010-09-04,,60.0,NULL
335,Martin Scorsese,What's a Nice Girl Like You Doing in a Place Like This?,0.0,0.0,6.0,62.0,Comedy,1963-01-01,Tisch School of the Arts (NYU),10.0,
336,Martin Scorsese,The Big Shave,0.0,0.0,7.003,306.0,Horror,1967-12-29,Tisch School of the Arts (NYU),6.0,NULL
337,Martin Scorsese,No Direction Home: Bob Dylan,2000000.0,0.0,7.7,112.0,Documentary,2005-07-21,Grey Water Park Productions,208.0,
338,Martin Scorsese,My Voyage to Italy,0.0,0.0,7.6,57.0,Documentary,1999-09-11,MediaTrade,246.0,
339,Martin Scorsese,Public Speaking,0.0,0.0,6.917,54.0,Documentary,2010-11-22,HBO Documentary Films,82.0,
340,Martin Scorsese,Italianamerican,0.0,0.0,6.629,62.0,Documentary,1974-10-01,National Communications Foundation,49.0,
341,Martin Scorsese,A Personal Journey with Martin Scorsese Through American Movies,0.0,0.0,7.9,115.0,Documentary,1995-05-21,BFI,225.0,
342,Martin Scorsese,George Harrison: Living in the Material World,0.0,0.0,7.743,187.0,Music,2011-10-05,Grove Street Pictures,208.0,
343,Martin Scorsese,The Wolf of Wall Street,100000000.0,392000000.0,8.035,22334.0,Crime,2013-12-25,EMJAG Productions,180.0,R
344,Martin Scorsese,The 50 Year Argument,0.0,0.0,6.611,18.0,Documentary,2014-06-29,Sikelia Productions,95.0,NULL
345,Martin Scorsese,Made in Milan,0.0,0.0,5.7,9.0,Documentary,1990-09-04,Emporio Armani,27.0,NULL
346,Martin Scorsese,Bad,2000000.0,0.0,7.429,217.0,Music,1987-08-31,Optimum Productions,18.0,
347,Martin Scorsese,The Neighborhood,0.0,0.0,6.2,6.0,Documentary,2001-10-20,,6.0,
348,Martin Scorsese,The Irishman,159000000.0,968853.0,7.615,6242.0,Crime,2019-11-01,Tribeca Productions,209.0,
349,Martin Scorsese,Who's That Knocking at My Door,0.0,0.0,6.262,164.0,Drama,1967-11-15,Trimod Films,90.0,
350,Martin Scorsese,Street Scenes 1970,0.0,0.0,5.4,8.0,Documentary,1970-09-14,,75.0,
351,Martin Scorsese,Silence,46000000.0,23737523.0,7.1,2832.0,Drama,2016-12-22,Waypoint Entertainment,161.0,
352,Martin Scorsese,Killers of the Flower Moon,200000000.0,9400000.0,7.871,198.0,Crime,2023-10-18,Appian Way,206.0,R
353,Martin Scorsese,The King of Ads,0.0,0.0,4.786,7.0,Documentary,1991-11-01,Cinémathèque JM Boursicot (FR),91.0,NULL
354,Martin Scorsese,Lady by the Sea: The Statue of Liberty,0.0,0.0,5.0,1.0,Documentary,2004-01-01,,47.0,
355,Martin Scorsese,The Concert for New York City,0.0,0.0,5.0,10.0,Documentary,2001-10-20,40 Acres and a Mule Filmworks,296.0,
356,Martin Scorsese,Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese,0.0,0.0,7.051,117.0,Documentary,2019-06-11,Grey Water Park Productions,142.0,
357,Martin Scorsese,The King of Comedy,19000000.0,2536000.0,7.796,2036.0,Drama,1982-12-18,Embassy International Pictures,109.0,PG
358,Martin Scorsese,Martin Scorsese's Quarantine Short Film,0.0,0.0,7.2,8.0,Documentary,2020-05-28,,5.0,NULL
359,Martin Scorsese,Scorsese Shorts,0.0,0.0,6.0,1.0,,2020-05-26,The Criterion Channel,135.0,
360,Martin Scorsese,Taxi Driver,1900000.0,28600000.0,8.155,11154.0,Crime,1976-02-09,Italo/Judeo Productions,114.0,R
361,Martin Scorsese,Location Production Footage: The Last Temptation of the Christ,0.0,0.0,4.0,2.0,Documentary,1988-10-07,,15.0,NR
362,Martin Scorsese,The Wager,0.0,0.0,0.0,0.0,Drama,,Sikelia Productions,0.0,NULL
363,Martin Scorsese,Personality Crisis: One Night Only,0.0,0.0,7.0,1.0,Documentary,2022-10-12,Sikelia Productions,127.0,
364,Martin Scorsese,New York Stories,15000000.0,10763469.0,6.27,328.0,Comedy,1989-03-10,Touchstone Pictures,124.0,PG
365,Martin Scorsese,Untitled Jesus Christ Film,0.0,0.0,0.0,0.0,Drama,,,0.0,NULL
366,Martin Scorsese,Feel Like Going Home,0.0,0.0,0.0,0.0,Documentary,2003-09-28,,110.0,
367,William Wyler,Ben-Hur,15000000.0,164000000.0,7.866,2478.0,Action,1959-11-18,Metro-Goldwyn-Mayer,222.0,G
368,William Wyler,Roman Holiday,1500000.0,12000000.0,7.885,1838.0,Romance,1953-08-26,Paramount,119.0,G
369,William Wyler,The Best Years of Our Lives,2100000.0,23650000.0,7.802,575.0,Drama,1946-12-25,Samuel Goldwyn Productions,171.0,NR
370,William Wyler,Jezebel,1250000.0,0.0,7.085,164.0,Drama,1938-03-26,Warner Bros. Pictures,103.0,NR
371,William Wyler,How to Steal a Million,6400000.0,4400000.0,7.491,529.0,Comedy,1966-07-13,World Wide Productions,123.0,NR
372,William Wyler,Wuthering Heights,0.0,0.0,7.206,238.0,Drama,1939-04-07,Samuel Goldwyn Productions,104.0,NR
373,William Wyler,The Children's Hour,3600000.0,3000000.0,7.7,306.0,Drama,1961-12-19,The Mirisch Company,108.0,NR
374,William Wyler,Detective Story,0.0,0.0,6.9,126.0,Crime,1951-11-01,Paramount,103.0,
375,William Wyler,Dodsworth,0.0,0.0,7.155,113.0,Drama,1936-09-23,Samuel Goldwyn Productions,101.0,NR
376,William Wyler,The Big Country,0.0,3500000.0,7.619,298.0,Drama,1958-09-30,United Artists,166.0,NR
377,William Wyler,Mrs. Miniver,1344000.0,13500000.0,7.1,226.0,Drama,1942-07-03,Metro-Goldwyn-Mayer,134.0,
378,William Wyler,Dead End,900000.0,0.0,6.939,106.0,Crime,1937-08-27,Samuel Goldwyn Productions,93.0,NR
379,William Wyler,The Heiress,2600000.0,2300000.0,7.703,219.0,Drama,1949-10-06,Paramount,115.0,NR
380,William Wyler,The Memphis Belle: A Story of a Flying Fortress,0.0,0.0,6.771,35.0,Documentary,1944-04-13,First Motion Pictures Unit US Army Air Forces,45.0,NR
381,William Wyler,The Westerner,0.0,0.0,7.0,90.0,Action,1940-09-18,Samuel Goldwyn Productions,100.0,NR
382,William Wyler,The Collector,0.0,0.0,7.4,172.0,Drama,1965-06-17,Collector Company,119.0,
383,William Wyler,Carrie,0.0,0.0,6.4,31.0,Drama,1952-07-17,Paramount,118.0,
384,William Wyler,Friendly Persuasion,3000000.0,8000000.0,6.529,103.0,Drama,1956-11-25,Allied Artists,137.0,
385,William Wyler,The Little Foxes,0.0,0.0,7.5,153.0,Drama,1941-08-29,RKO Radio Pictures,115.0,
386,William Wyler,Funny Girl,14000000.0,52223306.0,7.2,364.0,Comedy,1968-09-19,Columbia Pictures,155.0,G
387,William Wyler,The Good Fairy,0.0,0.0,6.9,26.0,Comedy,1935-02-18,Universal Pictures,98.0,
388,William Wyler,The Letter,0.0,0.0,7.278,189.0,Crime,1940-11-21,Warner Bros. Pictures,95.0,NR
389,William Wyler,The Desperate Hours,2300000.0,2500000.0,6.9,139.0,Crime,1955-10-05,Paramount,112.0,
390,William Wyler,Counsellor at Law,0.0,0.0,6.652,23.0,Drama,1933-12-25,Universal Pictures,82.0,NR
391,William Wyler,The Gay Deception,0.0,0.0,6.7,3.0,Comedy,1935-09-13,Fox Film Corporation,77.0,NR
392,William Wyler,These Three,0.0,0.0,7.25,32.0,Drama,1936-03-18,Samuel Goldwyn Productions,93.0,NR
393,William Wyler,Come and Get It,0.0,0.0,6.7,28.0,Drama,1936-11-06,Howard Productions,99.0,
394,William Wyler,The Liberation of L.B. Jones,3500000.0,0.0,5.6,16.0,Drama,1970-03-18,Liberation Company,102.0,
395,William Wyler,The Love Trap,0.0,0.0,5.4,5.0,Comedy,1929-08-04,Universal Pictures,71.0,
396,William Wyler,A House Divided,0.0,0.0,6.25,2.0,Drama,1931-12-05,Universal Pictures,70.0,NR
397,William Wyler,The Shakedown,0.0,0.0,5.5,9.0,Drama,1929-03-09,Universal Pictures,65.0,
398,William Wyler,Hell's Heroes,0.0,0.0,6.75,12.0,Western,1929-12-27,Universal Pictures,68.0,NR
399,William Wyler,The Two Fister,0.0,0.0,5.0,1.0,Western,1927-01-07,,21.0,
400,William Wyler,Her First Mate,0.0,0.0,0.0,0.0,Comedy,1933-08-03,Universal Pictures,66.0,NR
401,William Wyler,Glamour,0.0,0.0,0.0,0.0,Drama,1934-04-09,Universal Pictures,74.0,
402,William Wyler,Thunderbolt,0.0,0.0,6.222,18.0,War,1947-07-26,Carl Krueger Productions,44.0,
403,William Wyler,Tom Brown of Culver,0.0,0.0,5.2,2.0,Drama,1932-06-30,Universal Pictures,82.0,NR
404,William Wyler,The Storm,0.0,0.0,5.0,1.0,Adventure,1930-08-17,Universal Pictures,80.0,
405,William Wyler,The Stolen Ranch,0.0,0.0,6.0,1.0,Drama,1926-12-26,Universal Pictures,56.0,
406,William Wyler,Thunder Riders,0.0,0.0,0.0,0.0,Western,1928-04-07,,45.0,
407,William Wyler,Blazing Days,0.0,0.0,0.0,0.0,Western,1927-03-27,Universal Pictures,56.0,
408,William Wyler,Straight Shootin',0.0,0.0,0.0,0.0,Western,1927-03-31,,46.0,
409,William Wyler,The Fire Barrier,0.0,0.0,0.0,0.0,,1926-06-12,,24.0,
410,William Wyler,The Border Cavalier,0.0,0.0,0.0,0.0,Western,1927-09-18,Universal Pictures,50.0,
411,William Wyler,Lazy Lightning,0.0,0.0,0.0,0.0,Western,1926-12-12,Universal Pictures,50.0,
412,William Wyler,Hard Fists,0.0,0.0,0.0,0.0,Western,1927-04-24,Universal Pictures,50.0,
413,William Wyler,Anybody Here Seen Kelly?,0.0,0.0,0.0,0.0,Comedy,1928-09-09,,0.0,
414,William Wyler,Ridin' for Love,0.0,0.0,0.0,0.0,Action,1926-04-17,,20.0,
415,William Wyler,The Crook Buster,0.0,0.0,0.0,0.0,Western,1925-12-26,Universal Pictures,20.0,
416,William Wyler,Don't Shoot,0.0,0.0,0.0,0.0,Western,1926-08-07,Universal Pictures,20.0,
417,William Wyler,The Gunless Bad Man,0.0,0.0,0.0,0.0,Western,1926-03-13,Universal Pictures,0.0,
418,William Wyler,Martin of the Mounted,0.0,0.0,0.0,0.0,Western,1926-12-11,Universal Pictures,20.0,
419,William Wyler,The Horse Trader,0.0,0.0,0.0,0.0,Western,1927-08-20,Universal Pictures,20.0,
420,William Wyler,The Fighting Lady,0.0,0.0,6.15,10.0,War,1944-12-21,United States Navy,61.0,
421,William Wyler,Desert Dust,0.0,0.0,0.0,0.0,Western,1927-12-18,Universal Pictures,50.0,
422,William Wyler,History Rediscovered: The Memphis Belle,0.0,0.0,0.0,0.0,Documentary,2011-01-01,PERISCOPE FILMS,71.0,NR
423,Yasujirô Ozu,Late Spring,0.0,0.0,8.0,343.0,Drama,1949-09-13,Shochiku,110.0,
424,Yasujirô Ozu,Early Spring,0.0,0.0,7.583,60.0,Drama,1956-01-29,Shochiku,144.0,NULL
425,Yasujirô Ozu,Late Autumn,0.0,0.0,7.785,123.0,Drama,1960-11-13,Shochiku,128.0,NULL
426,Yasujirô Ozu,There Was a Father,0.0,0.0,6.966,58.0,Drama,1942-04-01,Shochiku,88.0,NULL
427,Yasujirô Ozu,"I Was Born, But...",0.0,0.0,7.5,109.0,Comedy,1932-06-03,Shochiku,91.0,NULL
428,Yasujirô Ozu,Equinox Flower,0.0,0.0,7.583,108.0,Comedy,1958-09-07,Shochiku,118.0,
429,Yasujirô Ozu,The End of Summer,0.0,0.0,7.6,77.0,Drama,1961-10-29,Takarazuka Eiga Company Ltd.,103.0,
430,Yasujirô Ozu,Good Morning,0.0,0.0,7.687,219.0,Comedy,1959-05-12,Shochiku,94.0,NULL
431,Yasujirô Ozu,A Story of Floating Weeds,0.0,0.0,6.989,47.0,Drama,1934-11-23,Shochiku,86.0,NULL
432,Yasujirô Ozu,Floating Weeds,0.0,0.0,7.503,154.0,Drama,1959-11-17,Daiei Film,115.0,NULL
433,Yasujirô Ozu,Tokyo Story,0.0,0.0,8.193,929.0,Drama,1953-11-03,Shochiku,137.0,
434,Yasujirô Ozu,That Night's Wife,0.0,0.0,6.524,21.0,Drama,1930-07-06,Shochiku,65.0,NULL
435,Yasujirô Ozu,Days of Youth,0.0,0.0,5.9,15.0,Comedy,1929-04-13,Shochiku,103.0,NULL
436,Yasujirô Ozu,Early Summer,0.0,0.0,7.831,151.0,Drama,1951-10-03,Shochiku,125.0,NR
437,Yasujirô Ozu,An Autumn Afternoon,0.0,0.0,7.8,239.0,Drama,1962-11-18,Shochiku,114.0,NULL
438,Yasujirô Ozu,The Only Son,0.0,0.0,7.474,77.0,Drama,1936-09-15,Shochiku,87.0,NULL
